essay_set,WordCount,LongWord,AvgWord,Quotation,SentenceCount,SentenceLength,CommaCount,NounCount,AdverbCount,AdjectiveCount,VerbCount,PunctuationCount,ForeignCount,SpellingMistake,Positive,Negative,score,GradeLevel,EssayType
8,1009,178,4.435424354243542,10,59,73.7457627118644,52,120,23,32,102,137,1,1,0.0891605019569397,0.9108395,3,8,1
8,988,105,3.962308598351002,8,72,57.486111111111114,14,118,12,35,108,94,0,1,0.97023994,0.029760062694549564,3,8,1
8,843,106,4.086007702182285,4,45,86.86666666666666,44,116,3,56,100,95,0,1,0.99290377,0.007096230983734131,3,8,1
8,679,92,4.321100917431194,7,35,81.74285714285716,30,73,7,31,78,73,0,1,0.2250279784202576,0.774972,3,8,1
8,286,25,3.740740740740741,0,19,66.36842105263158,0,36,6,10,30,20,0,1,0.98181295,0.01818704605102539,1,8,1
8,917,117,3.987584650112866,2,35,124.17142857142859,24,124,14,57,107,65,0,1,0.9990226000000001,0.0009773969650268557,3,8,1
8,515,78,4.234375,3,33,69.93939393939394,16,51,9,35,51,55,0,1,0.9557242,0.044275820255279534,3,8,1
8,932,141,4.3638583638583635,6,41,106.02439024390243,45,124,20,30,122,89,0,1,0.3324515223503113,0.6675485,3,8,1
8,643,104,4.517578125,7,35,79.88571428571429,20,88,7,24,75,67,0,1,0.4454789161682129,0.5545210999999999,3,8,1
8,925,163,4.4435994930291525,7,51,83.19607843137257,30,134,8,44,96,89,0,1,0.9212358,0.07876420021057129,3,8,1
8,929,156,4.334894613583138,3,35,129.02857142857144,27,139,24,49,104,63,0,1,0.0015892386436462402,0.99841076,3,8,1
8,779,129,4.1969057665260205,2,37,98.7837837837838,40,100,22,39,91,82,0,1,0.1030164361000061,0.89698356,3,8,1
8,990,118,4.089517078916372,12,45,94.97777777777776,17,113,24,31,130,98,0,1,0.07453310489654541,0.9254669,3,8,1
8,192,26,3.5192307692307687,0,7,133.28571428571428,3,31,3,9,23,12,0,1,0.98971504,0.01028496026992798,2,8,1
8,760,100,3.8872077028885843,3,26,135.65384615384616,21,89,12,24,98,49,0,1,0.7396093,0.2603906989097595,3,8,1
8,518,35,3.805845511482255,12,3,766.3333333333335,5,88,2,20,51,9,0,1,0.9681973,0.0318027138710022,1,8,1
8,850,105,3.923173803526448,5,48,80.45833333333333,14,94,12,33,106,66,0,2,0.2635314464569092,0.73646855,3,8,1
8,820,116,4.519117647058824,3,37,100.43243243243244,53,123,23,62,88,101,0,1,0.8645306,0.13546937704086304,4,8,1
8,401,48,4.132352941176471,1,28,61.214285714285715,16,43,6,15,35,48,0,1,0.99905175,0.0009482502937316897,3,8,1
8,631,102,4.215619694397284,3,30,101.03333333333332,20,79,16,38,71,51,0,1,0.0538211464881897,0.94617885,4,8,1
8,987,164,4.536352800953517,8,48,95.72916666666669,43,169,13,43,90,106,0,1,0.9977495000000001,0.002250492572784424,4,8,1
8,610,69,4.06810035842294,2,28,100.0,12,87,10,25,68,47,0,1,0.08787959814071655,0.9121203999999999,3,8,1
8,1064,152,4.415876777251183,11,73,61.602739726027394,38,139,12,45,118,145,0,1,0.94482577,0.05517423152923584,3,8,1
8,940,122,4.229813664596272,9,59,70.32203389830508,21,115,6,48,113,91,0,1,0.99908566,0.0009143352508544922,3,8,1
8,554,67,4.0514851485148515,9,14,181.07142857142856,2,90,12,14,79,37,0,1,0.6005941999999999,0.3994057774543762,3,8,1
8,368,64,4.498381877022653,2,16,105.1875,17,52,6,38,34,43,0,1,0.98368317,0.01631683111190796,3,8,1
8,530,55,3.72635814889336,5,19,120.57894736842104,15,45,5,18,84,34,0,1,0.01851046085357666,0.98148954,3,8,1
8,640,145,4.534686971235193,3,25,129.84,14,132,9,36,45,39,0,1,0.99943495,0.0005650520324707031,3,8,1
8,819,88,4.045333333333334,8,26,144.34615384615384,27,98,9,39,84,53,0,1,0.9988615,0.0011385083198547365,3,8,1
8,526,80,4.624145785876993,3,26,93.30769230769228,5,28,13,7,71,40,0,1,0.006021082401275635,0.9939789000000001,3,8,1
8,654,108,4.571912013536378,2,33,98.48484848484848,30,91,10,28,56,68,0,1,0.8887992,0.11120080947875977,3,8,1
8,971,128,4.190476190476192,11,53,81.24528301886792,24,138,17,57,99,89,1,1,0.003856062889099121,0.99614394,3,8,1
8,706,84,4.151219512195122,8,40,78.2,24,85,11,42,83,74,0,1,0.014200210571289062,0.9857998,3,8,1
8,991,171,4.441943127962087,4,44,103.3181818181818,51,130,15,53,99,119,0,1,0.9868286000000001,0.013171374797821043,3,8,1
8,664,123,4.234910277324634,9,35,90.37142857142857,44,100,10,34,70,87,0,1,0.9976021999999999,0.002397775650024414,3,8,1
8,198,19,4.050279329608938,0,14,63.57142857142857,4,23,3,5,25,18,0,1,0.9838766,0.016123414039611816,3,8,1
8,697,113,4.293333333333333,6,38,82.52631578947368,38,106,6,24,94,81,0,1,0.9817064,0.01829361915588379,3,8,1
8,726,91,4.071865443425076,1,35,93.71428571428572,12,112,10,23,72,55,0,1,0.92310965,0.07689034938812256,3,8,1
8,320,39,3.4169096209912526,2,18,80.83333333333333,4,47,6,15,32,29,0,1,0.9953278,0.004672229290008545,2,8,1
8,947,123,4.26056338028169,4,61,72.42622950819674,24,144,10,46,97,90,0,1,0.3276168704032898,0.6723831,3,8,1
8,564,78,3.8955512572533846,3,37,67.4054054054054,18,69,3,25,70,61,0,1,0.10905700922012328,0.890943,3,8,1
8,720,112,4.380794701986755,12,32,100.71875,12,106,9,23,91,54,0,1,0.003806412220001221,0.9961936,3,8,1
8,349,66,4.584158415841584,5,12,140.08333333333334,13,39,7,12,40,32,0,1,0.9525898000000002,0.04741019010543823,2,8,1
8,503,68,4.327102803738318,5,33,68.0,29,76,5,28,57,65,0,1,0.9991131,0.0008869171142578125,2,8,1
8,865,122,4.315930388219545,10,36,109.27777777777777,30,113,11,32,81,91,0,1,0.4099765419960022,0.59002346,3,8,1
8,811,90,4.013717421124828,4,38,95.15789473684212,8,112,15,27,102,48,0,1,0.04481124877929688,0.95518875,3,8,1
8,698,75,3.8924731182795695,3,31,101.74193548387095,6,105,8,27,95,38,0,1,0.09225696325302124,0.90774304,3,8,1
8,950,141,4.465454545454546,6,37,120.7837837837838,51,104,14,49,105,91,0,1,0.99145794,0.008542060852050781,3,8,1
8,733,79,3.883861236802413,7,36,88.83333333333331,9,99,11,20,81,48,0,1,0.0011803507804870605,0.99881965,3,8,1
8,656,61,4.111510791366906,2,10,283.2,14,93,7,34,73,27,0,1,0.002050638198852539,0.99794936,2,8,1
8,242,28,3.868995633187773,3,8,138.375,0,21,1,9,37,8,0,1,0.0187067985534668,0.9812931999999999,1,8,1
8,412,45,4.091445427728614,3,24,70.875,21,51,7,14,53,56,0,1,0.9758505999999999,0.024149417877197262,3,8,1
8,743,123,4.496087636932708,6,38,91.42105263157896,37,102,14,38,63,79,0,1,0.02082729339599609,0.9791726999999999,3,8,1
8,427,65,4.3315649867374,1,18,110.5,5,81,4,15,49,26,0,1,0.97971976,0.02028024196624756,3,8,1
8,160,18,4.0144927536231885,0,9,75.8888888888889,3,26,2,1,23,12,0,1,0.9799278,0.020072221755981445,2,8,1
8,142,19,3.9844961240310086,1,7,90.85714285714286,2,19,3,5,19,9,0,1,0.99545175,0.004548251628875732,3,8,1
8,653,105,4.324459234608985,6,30,105.6,10,93,13,31,80,46,0,1,0.21599841117858887,0.7840016,3,8,1
8,922,131,4.298565840938722,6,49,81.93877551020408,28,111,14,33,91,92,0,1,0.9591221999999999,0.0408778190612793,3,8,1
8,573,88,4.285429141716567,3,29,90.20689655172414,17,73,9,21,68,49,0,1,0.02721947431564331,0.9727805,2,8,1
8,258,18,3.7172131147540974,0,13,87.53846153846153,0,49,3,4,29,16,0,1,0.005700647830963135,0.99429935,3,8,1
8,758,89,3.98589562764457,9,35,99.97142857142859,23,81,12,23,85,60,0,1,0.011389672756195068,0.9886103,3,8,1
8,691,96,4.147335423197492,5,33,98.48484848484848,11,82,13,37,85,44,0,1,0.01703256368637085,0.98296744,3,8,1
8,993,160,4.586075949367088,8,51,85.47058823529412,51,129,15,32,117,118,0,1,0.010467112064361572,0.9895328999999999,3,8,1
8,256,24,3.6129032258064515,0,7,162.57142857142858,3,47,1,10,28,19,0,1,0.16545534133911133,0.83454466,3,8,1
8,590,69,4.158953722334004,8,31,81.64516129032258,19,56,8,20,75,60,0,1,0.99685687,0.003143131732940674,3,8,1
8,900,56,3.677380952380952,1,20,195.4,0,118,13,38,87,25,0,1,0.9714615,0.028538525104522705,2,8,1
8,1005,166,4.623049219687875,8,55,84.0909090909091,45,153,20,55,93,124,0,1,0.9964126,0.003587424755096435,3,8,1
8,794,97,3.864864864864865,8,26,130.5,14,80,8,20,79,55,0,1,0.016011714935302734,0.9839882999999999,2,8,1
8,549,52,3.8134920634920637,1,8,302.125,16,68,5,13,71,27,0,1,0.001123189926147461,0.9988768,3,8,1
8,687,91,4.173010380622838,6,39,75.64102564102564,39,97,11,27,76,94,0,1,0.98813087,0.011869132518768309,4,8,1
8,703,96,4.320785597381343,8,33,97.3030303030303,25,92,12,34,74,64,0,1,0.9851134,0.01488661766052246,4,8,1
8,1033,236,4.962397179788484,18,60,83.48333333333333,14,207,21,55,110,109,0,1,0.10949254035949707,0.89050746,4,8,1
8,609,69,4.318367346938777,6,23,112.2608695652174,19,92,9,29,60,69,0,1,0.015044391155242918,0.9849556,3,8,1
8,687,89,4.1072507552870094,2,14,240.28571428571428,9,87,11,49,84,25,0,1,0.9803023000000001,0.019697725772857663,3,8,1
8,975,136,4.375886524822695,4,42,107.23809523809523,69,127,15,53,105,119,0,1,0.98959017,0.010409832000732422,3,8,1
8,965,150,4.1838407494145216,8,34,129.1764705882353,61,118,11,31,94,99,0,1,0.05399823188781738,0.94600177,3,8,1
8,822,131,4.3121546961325965,2,46,82.54347826086956,22,120,10,30,85,73,0,1,0.98447937,0.015520632266998291,3,8,1
8,441,70,4.200520833333333,3,30,65.56666666666666,7,78,10,21,36,39,0,1,0.9925808,0.0074192285537719735,3,8,1
8,925,103,3.7131519274376417,5,37,110.86486486486488,19,139,5,38,94,60,0,1,0.99454397,0.005456030368804932,3,8,1
8,907,100,4.156174334140436,5,57,73.6842105263158,2,126,19,43,135,65,0,1,0.055831849575042725,0.94416815,5,8,1
8,959,118,4.08274231678487,8,20,214.0,26,104,11,42,100,58,0,1,0.02439659833908081,0.9756034,3,8,1
8,636,85,4.03886925795053,3,30,94.06666666666666,24,80,6,23,78,56,0,1,0.9871625,0.012837529182434082,2,8,1
8,974,126,4.354166666666667,14,43,100.6046511627907,32,104,17,26,105,80,0,1,0.00481182336807251,0.9951882,3,8,1
8,371,47,4.0539772727272725,0,17,103.52941176470587,2,41,8,23,47,21,0,1,0.9916113000000001,0.008388698101043701,2,8,1
8,803,124,4.384726224783861,4,36,102.58333333333331,42,151,12,42,70,93,0,1,0.9907615,0.009238481521606444,4,8,1
8,1179,209,4.50561797752809,19,84,57.23809523809525,55,116,26,42,118,191,0,1,0.00341951847076416,0.9965805,3,8,1
8,1148,219,4.638173302107729,22,82,57.65853658536585,41,121,21,28,142,185,0,1,0.03969001770019531,0.96031,3,8,1
8,747,114,4.492979719188766,6,27,129.44444444444446,44,113,12,31,74,83,0,1,0.95413595,0.0458640456199646,3,8,1
8,1048,174,4.618096357226792,8,77,61.09090909090909,33,186,20,36,116,130,0,1,0.7717823,0.2282177209854126,3,8,1
8,445,49,3.738271604938272,1,27,70.07407407407408,6,60,2,16,62,36,0,1,0.9411474,0.05885261297225953,2,8,1
8,652,88,4.149647887323944,3,41,70.36585365853658,15,84,10,38,80,65,0,1,0.01912218332290649,0.9808778,3,8,1
8,909,108,4.204516938519448,10,30,136.56666666666666,43,136,7,38,90,84,0,1,0.013769984245300293,0.9862299999999999,3,8,1
8,642,105,4.339622641509433,0,38,80.89473684210526,22,117,9,36,80,61,0,1,0.9924081,0.007591903209686279,4,8,1
8,955,151,4.336879432624113,6,54,82.6111111111111,24,123,23,47,115,88,0,1,0.9367757999999999,0.063224196434021,3,8,1
8,664,85,4.3382084095063975,5,25,115.72,22,97,6,24,57,57,0,1,0.9954845999999999,0.004515409469604492,3,8,1
8,983,96,4.086084905660377,9,35,122.11428571428571,45,100,16,41,106,91,0,1,0.89520067,0.1047993302345276,3,8,1
8,951,180,4.921875,18,64,64.015625,33,108,15,50,88,147,0,1,0.16967958211898804,0.8303204,3,8,1
8,986,109,3.978922716627635,17,41,102.58536585365853,12,147,9,26,113,91,0,1,0.005610942840576172,0.99438906,2,8,1
8,800,117,3.8292367399741267,5,19,195.26315789473685,32,109,9,35,96,60,0,1,0.03811371326446533,0.9618863000000001,3,8,1
8,1018,134,4.109154929577465,12,41,105.17073170731709,40,116,14,35,119,125,0,1,0.8922674999999999,0.10773247480392456,3,8,1
8,795,123,4.328011611030479,8,52,69.59615384615384,18,107,12,50,90,83,0,1,0.004610240459442139,0.99538976,3,8,1
8,620,106,4.411870503597123,6,28,106.39285714285714,8,86,11,22,89,46,0,1,0.012046515941619871,0.9879535,3,8,1
8,847,144,4.350344827586206,14,43,89.11627906976744,30,92,21,23,123,91,0,1,0.02493393421173096,0.97506607,3,8,1
8,651,76,3.9290540540540535,4,35,82.31428571428572,3,102,11,18,89,43,0,1,0.013721704483032228,0.9862783000000002,3,8,1
8,385,82,4.66,0,20,97.85,21,62,3,32,32,41,0,1,0.9996497,0.0003502964973449707,2,8,1
8,351,57,4.4065573770491815,5,20,81.45,14,54,2,26,32,34,0,1,0.9981947,0.0018053054809570312,3,8,1
8,918,115,3.99165673420739,4,38,109.21052631578951,16,134,19,36,104,67,0,1,0.01118934154510498,0.98881066,3,8,1
8,675,108,4.393739703459636,0,19,171.31578947368422,39,106,12,38,58,62,0,1,0.0034268498420715328,0.99657315,3,8,1
8,819,123,4.376344086021505,12,43,80.37209302325581,33,102,16,23,82,97,0,1,0.004969120025634766,0.9950309000000002,3,8,1
8,398,65,4.351800554016621,1,17,112.76470588235294,9,62,8,19,42,32,0,1,0.95600146,0.04399853944778442,2,8,1
8,502,63,4.211581291759464,3,21,110.42857142857143,5,76,10,17,58,39,0,1,0.017181038856506348,0.98281896,3,8,1
8,584,90,4.284332688588008,4,34,79.32352941176471,10,88,12,20,78,49,0,1,0.98162544,0.01837456226348877,3,8,1
8,467,78,4.6945169712793735,1,31,69.25806451612904,30,75,2,34,40,64,0,1,0.99119085,0.008809149265289307,3,8,1
8,302,75,4.795366795366795,4,27,54.407407407407405,12,66,4,17,20,42,1,1,0.878473,0.12152701616287233,2,8,1
8,790,112,4.228490832157969,3,35,104.74285714285715,23,104,17,45,79,63,0,1,0.2575448155403137,0.7424552,3,8,1
8,1035,102,4.293491124260355,8,76,57.855263157894754,44,108,17,40,100,127,0,1,0.9976472,0.002352774143218994,3,8,1
8,944,146,4.4512040557667945,7,56,75.80357142857143,72,165,15,57,82,131,0,1,0.9438865,0.05611348152160645,3,8,1
8,963,105,4.149411764705882,5,46,94.08695652173913,32,116,11,52,103,82,0,1,0.14876043796539307,0.85123956,3,8,1
8,545,54,4.004016064257028,4,34,72.17647058823529,6,72,6,29,67,40,0,1,0.7773171,0.2226828932762146,3,8,1
8,843,105,4.084699453551913,7,47,78.12765957446808,34,99,11,41,92,90,0,1,0.2354656457901001,0.76453435,4,8,1
8,968,172,4.436320754716982,4,51,89.3921568627451,39,132,31,31,124,105,0,1,0.0026990175247192387,0.997301,4,8,1
8,998,148,4.264705882352942,8,54,81.77777777777777,27,140,23,31,110,94,0,1,0.9011737,0.09882628917694093,3,8,1
8,508,36,3.1963302752293576,1,31,71.7741935483871,4,85,5,14,60,37,0,1,0.003831088542938232,0.9961689,3,8,1
8,504,46,3.41,1,17,125.82352941176471,14,44,8,6,74,38,0,1,0.003090381622314453,0.9969096,3,8,1
8,272,35,3.9879518072289164,1,15,81.53333333333333,10,46,3,4,42,26,0,1,0.99881554,0.0011844635009765625,2,8,1
8,952,122,4.309495896834702,2,41,109.3658536585366,24,148,18,54,108,81,0,1,0.89304996,0.106950044631958,3,8,1
8,741,92,4.072378138847858,4,32,106.28125,18,95,12,14,100,53,0,1,0.00200808048248291,0.9979918999999999,4,8,1
8,649,130,4.613013698630136,0,27,120.37037037037035,23,99,23,29,65,52,0,1,0.92313343,0.07686656713485718,3,8,1
8,671,89,4.0016583747927035,10,43,69.02325581395347,11,93,5,35,76,57,0,1,0.87595,0.12405002117156982,3,8,1
8,837,140,4.330666666666667,8,44,89.68181818181819,18,117,14,34,95,65,0,1,0.9987934000000002,0.0012065768241882324,4,8,1
8,913,122,4.238881829733164,7,39,104.71794871794873,43,99,15,41,109,91,0,1,0.0012100934982299805,0.9987898999999999,3,8,1
8,691,67,4.023102310231023,3,34,88.5,9,81,8,14,96,56,0,1,0.007163286209106445,0.9928367,3,8,1
8,953,106,4.06979542719615,7,30,139.5,11,138,10,25,135,59,0,1,0.03686738014221192,0.9631325999999999,3,8,1
8,657,109,4.2893835616438345,8,28,109.21428571428572,14,90,11,36,76,48,0,1,0.006242692470550537,0.9937573000000001,3,8,1
8,416,57,4.249363867684479,0,24,84.875,2,56,5,20,42,26,0,1,0.9985658000000002,0.0014342069625854492,3,8,1
8,840,111,4.189153439153439,3,48,80.66666666666667,5,109,13,27,98,59,0,1,0.009004890918731691,0.9909950999999999,3,8,1
8,818,153,4.622478386167146,5,32,120.90625,37,145,9,42,77,85,0,1,0.9866039000000001,0.01339608430862427,4,8,1
8,676,78,4.1578947368421035,6,39,79.1794871794872,16,79,10,27,108,64,0,1,0.9956652,0.0043348073959350595,3,8,1
8,1038,177,4.5603751465416185,5,61,76.63934426229507,60,161,14,81,109,143,0,1,0.99797595,0.002024054527282715,4,8,1
8,958,130,4.377245508982036,4,49,90.63265306122447,52,179,19,48,108,105,0,1,0.0619092583656311,0.93809074,4,8,1
8,654,97,4.37251356238698,6,32,91.8125,41,105,16,22,68,80,0,1,0.5110104,0.4889895915985107,3,8,1
8,923,74,3.67141162514828,10,31,126.03225806451613,11,76,16,19,139,46,0,1,0.006030142307281494,0.99396986,2,8,1
8,807,95,4.011034482758621,1,60,59.55,6,116,12,32,110,69,0,1,0.77636254,0.22363746166229248,3,8,1
8,899,103,3.895104895104896,4,37,112.4864864864865,1,117,8,34,132,41,0,1,0.54031044,0.4596895575523377,3,8,1
8,962,133,4.204491725768322,6,60,72.3,37,149,10,49,113,109,0,1,0.0192916989326477,0.9807083000000001,4,8,1
8,523,86,4.265350877192983,3,37,63.62162162162162,21,80,8,28,47,71,0,1,0.98545814,0.014541864395141603,3,8,1
8,393,93,4.91743119266055,1,24,79.625,7,51,11,16,52,49,0,1,0.94044477,0.05955523252487184,3,8,1
8,845,81,3.89608636977058,4,49,72.89795918367345,47,86,14,26,95,98,0,1,0.9945950000000001,0.005405008792877197,3,8,1
8,936,104,3.968235294117647,10,32,130.90625,23,159,19,42,95,60,0,1,0.02470541000366211,0.9752946,3,8,1
8,910,126,4.083333333333333,6,49,81.14285714285714,47,103,14,36,92,104,0,1,0.99916023,0.0008397698402404785,3,8,1
8,980,127,4.08235294117647,7,51,83.6470588235294,35,113,16,39,109,94,0,1,0.8573004000000001,0.14269959926605225,3,8,1
8,896,154,4.479057591623037,10,50,82.72,21,104,14,32,107,79,0,1,0.0075057148933410645,0.9924943000000002,3,8,1
8,444,62,3.932160804020101,5,31,62.193548387096776,20,53,14,22,39,59,0,1,0.10356420278549194,0.8964358,3,8,1
8,69,19,5.515625,0,2,207.5,1,19,1,3,8,11,0,1,0.99612385,0.003876149654388428,1,8,1
8,216,43,4.797872340425532,3,5,217.0,12,25,2,11,34,23,0,1,0.99921405,0.0007859468460083008,2,8,1
8,482,58,4.186893203883495,5,27,78.14814814814815,9,50,4,22,44,44,0,1,0.11995357275009155,0.8800464,3,8,1
8,992,156,4.391764705882353,8,45,100.75555555555556,51,123,16,55,84,102,0,1,0.54936665,0.4506333470344544,3,8,1
8,571,86,4.204933586337761,2,28,96.89285714285714,14,87,9,32,63,43,0,1,0.9580449000000001,0.041955113410949714,3,8,1
8,949,66,3.948174322732626,2,36,115.69444444444444,21,103,6,29,106,62,0,1,0.9845950000000001,0.015404999256134031,3,8,1
8,973,148,4.196987253765933,9,41,108.1219512195122,36,138,19,37,104,97,0,1,0.5752126000000001,0.4247874021530152,4,8,1
8,836,111,4.084468664850136,5,31,119.38709677419355,40,130,12,28,64,78,0,1,0.99865055,0.0013494491577148438,3,8,1
8,644,83,3.9876543209876543,0,20,160.45,10,67,10,33,77,33,0,1,0.9847450999999999,0.0152549147605896,3,8,1
8,808,124,4.347202295552369,9,38,97.07894736842104,16,77,18,31,92,58,0,1,0.10384923219680786,0.89615077,3,8,1
8,227,22,3.83495145631068,0,9,109.66666666666669,5,31,3,11,29,23,0,1,0.1537911891937256,0.8462088,2,8,1
8,951,92,3.9363207547169816,9,40,103.625,25,124,12,31,106,73,0,1,0.9350285,0.06497150659561157,2,8,1
8,542,68,4.634482758620691,7,26,93.23076923076924,17,61,7,21,54,60,0,1,0.3078307509422302,0.69216925,3,8,1
8,730,102,4.331352154531946,3,30,118.46666666666668,15,119,8,32,89,55,0,1,0.024611234664916992,0.97538877,3,8,1
8,960,112,3.9563758389261743,5,35,125.57142857142857,31,138,22,27,127,71,0,1,0.19527971744537356,0.8047203,3,8,1
8,883,125,4.368131868131869,8,48,80.3125,48,132,8,32,73,120,0,1,0.9939998999999999,0.006000101566314697,3,8,1
8,1020,157,4.293556085918855,10,65,67.12307692307692,55,116,21,32,126,156,0,1,0.018949508666992188,0.9810504999999999,3,8,1
8,939,109,3.9626865671641776,9,84,46.44047619047619,12,108,19,26,125,105,0,1,0.99795896,0.002041041851043701,2,8,1
8,758,125,4.519623233908948,6,41,84.75609756097559,19,110,9,40,87,72,0,1,0.004006683826446533,0.9959933000000001,4,8,1
8,758,89,4.036144578313253,9,25,132.76,6,125,15,19,76,58,0,1,0.004260361194610596,0.99573964,3,8,1
8,981,78,3.989962358845672,14,54,72.46296296296295,32,113,10,29,116,115,0,1,0.0011212825775146484,0.9988787,3,8,1
8,576,77,4.137795275590552,1,40,64.175,17,80,10,25,59,60,1,1,0.2457099556922913,0.75429004,3,8,1
8,725,134,4.510236220472441,6,26,133.46153846153842,33,93,16,37,78,64,0,1,0.06673437356948853,0.9332655999999999,3,8,1
8,367,39,3.9216300940438873,2,36,42.611111111111114,6,33,6,19,42,46,0,1,0.9823861999999999,0.01761382818222046,2,8,1
8,938,165,4.451003541912632,4,41,111.60975609756098,14,146,12,46,100,60,0,1,0.87702143,0.1229785680770874,3,8,1
8,1044,153,4.210103329506315,8,66,67.54545454545455,36,118,19,30,140,124,0,1,0.1431647539138794,0.85683525,3,8,1
8,966,148,4.223266745005875,4,40,110.025,33,137,14,38,98,77,0,1,0.03997403383255005,0.96002597,4,8,1
8,477,87,4.398104265402844,0,21,107.4761904761905,30,78,7,21,53,54,0,1,0.99739295,0.0026070475578308105,3,8,1
8,801,129,4.084337349397591,5,44,85.25,21,92,9,39,101,65,0,1,0.1283336877822876,0.8716663,3,8,1
8,1065,138,4.170616113744076,21,69,62.21739130434783,50,130,12,25,133,164,0,1,0.0071026086807250985,0.9928974,3,8,1
8,565,63,3.8832391713747647,5,22,116.86363636363636,3,67,13,13,62,25,0,1,0.3499355912208557,0.6500644,3,8,1
8,294,30,3.931297709923664,4,12,106.66666666666669,1,47,1,10,31,19,0,1,0.06707650423049928,0.9329235,2,8,1
8,597,85,4.379446640316205,10,39,68.74358974358975,24,84,6,31,55,73,0,1,0.99766296,0.002337038516998291,2,8,1
8,257,33,4.045871559633029,1,22,48.90909090909091,14,30,2,12,30,36,0,1,0.94634545,0.05365455150604248,2,8,1
8,804,142,4.434532374100718,5,43,86.65116279069767,12,114,9,18,103,70,0,1,0.0032234787940979004,0.9967765,3,8,1
8,786,131,4.36724960254372,6,44,75.70454545454545,27,97,13,19,93,85,0,1,0.007308304309844971,0.9926917,2,8,1
8,515,71,4.21860465116279,6,32,69.0625,19,55,12,24,41,67,0,1,0.9855195,0.01448047161102295,2,8,1
8,806,88,3.9424157303370784,6,49,70.73469387755101,12,79,15,34,91,63,0,1,0.08430296182632446,0.91569704,3,8,1
8,887,126,4.449720670391061,12,46,83.95652173913044,19,111,23,34,102,95,1,1,0.9463322,0.05366778373718262,3,8,1
8,974,137,4.2210526315789485,7,52,84.75,26,131,11,38,107,90,0,1,0.9997152,0.00028479099273681635,4,8,1
8,671,79,4.035825545171339,5,9,358.22222222222223,7,81,8,30,59,18,0,1,0.99600303,0.003996968269348145,3,8,1
8,696,67,4.003179650238473,2,34,91.47058823529413,23,92,11,26,67,60,0,1,0.81596434,0.18403565883636475,3,8,1
8,760,101,4.422960725075528,4,44,80.56818181818181,9,144,7,31,69,64,0,1,0.019815444946289062,0.98018456,3,8,1
8,730,70,4.04644412191582,3,7,495.71428571428567,8,115,16,31,91,16,0,1,0.002242505550384521,0.9977575000000001,2,8,1
8,623,53,3.4362745098039214,5,43,60.7906976744186,0,87,8,19,73,45,0,1,0.038836002349853516,0.9611639999999999,2,8,1
8,691,103,4.095238095238095,8,42,70.02380952380952,36,68,17,23,85,90,0,1,0.1636943817138672,0.8363056000000001,2,8,1
8,929,126,4.080985915492958,1,34,126.26470588235294,23,162,14,42,93,68,0,1,0.9905042,0.009495794773101808,4,8,1
8,652,95,4.209138840070299,4,29,101.13793103448276,27,79,18,23,75,61,0,1,0.9086155,0.09138447046279907,3,8,1
8,827,92,3.9390243902439024,3,52,68.98076923076923,22,133,9,25,102,80,0,1,0.99496734,0.005032658576965332,3,8,1
8,805,98,4.081379310344826,1,32,114.09375,24,112,15,30,81,77,0,1,0.0019009709358215328,0.998099,3,8,1
8,1082,156,4.505868544600939,16,56,82.73214285714286,63,167,6,46,117,152,0,1,0.3157894015312195,0.6842106,2,8,1
8,662,126,4.494773519163763,4,31,100.58064516129032,38,83,11,57,59,77,0,1,0.9928461,0.007153928279876709,4,8,1
8,810,124,4.417721518987341,5,52,73.03846153846153,35,118,8,65,70,91,0,1,0.02807348966598511,0.9719264999999999,3,8,1
8,436,56,4.387533875338754,2,20,98.4,9,63,11,16,46,39,0,1,0.2295791506767273,0.77042085,3,8,1
8,239,32,3.8008658008658007,3,13,84.15384615384616,6,28,7,6,26,22,0,1,0.9964700999999999,0.0035299062728881845,3,8,1
8,920,97,3.7798594847775178,8,19,213.26315789473685,4,136,12,33,116,36,0,1,0.20617705583572388,0.79382294,2,8,1
8,784,92,4.071535022354695,9,36,93.41666666666669,44,98,14,34,90,91,2,1,0.007116973400115967,0.992883,4,8,1
8,1000,98,4.062206572769953,2,50,85.26,38,146,14,38,125,102,0,1,0.9912728000000001,0.008727192878723145,4,8,1
8,1011,123,4.1915393654524085,7,53,82.28301886792453,9,157,19,42,120,85,0,1,0.003674626350402832,0.9963254,3,8,1
8,647,84,4.121265377855887,7,34,84.55882352941177,11,88,8,26,62,45,0,1,0.0029920339584350586,0.99700797,3,8,1
8,749,105,4.056179775280899,1,27,132.2962962962963,4,134,9,44,73,32,0,1,0.9819573,0.018042683601379398,3,8,1
8,572,54,3.7888888888888888,2,26,98.42307692307692,1,70,8,20,75,28,0,1,0.21887540817260745,0.7811246000000001,3,8,1
8,391,52,4.149456521739131,0,17,110.0,15,50,5,19,43,35,0,1,0.95304066,0.046959340572357185,3,8,1
8,763,119,4.198581560283688,5,39,92.92307692307692,5,101,9,51,92,46,0,1,0.99613327,0.0038667321205139156,4,8,1
8,340,38,3.8940809968847363,0,11,141.8181818181818,7,34,6,8,66,18,0,1,0.029578864574432377,0.97042114,2,8,1
8,969,141,4.2317647058823535,8,47,93.57446808510643,37,122,21,32,129,94,0,1,0.0502966046333313,0.9497034,4,8,1
